Gene_Name,Statistic
MLF1,332.0
PIK3CA,93.0
TOM1,43.0
RWDD4,247.0
FABP5,488.0
ZNF670,343.0
PPP1R32,27.0
ATP9A,625.0
NMNAT2,501.0
DPAGT1,298.0
FDPS,468.0
GFRA3,522.0
NDUFA6,282.0
INPP5K,0.0
MYO5C,6.0
RGAG4,47.0
LMO3,49.0
RPL13A,454.0
CMPK1,92.0
MAP2K6,245.0
FAM78B,525.0
ELF1,98.0
TTC5,490.0
VWCE,448.0
CNKSR1,567.0
F2RL2,249.0
HIST1H4H,105.0
IAH1,286.0
CDK5RAP2,392.0
RPP30,222.0
C11orf49,287.0
LIMK1,94.0
DDX49,26.0
KCTD13,180.0
PSMB8,157.0
POLDIP3,501.0
CCDC121,268.0
MAL2,585.0
ATRAID,351.0
XCL1,468.0
FPGS,179.0
RNF6,544.0
INTS7,3.0
GNL2,205.0
CHCHD7,467.0
SEC16A,431.0
RFWD2,149.0
LMAN1,166.0
KLC4,52.5
RRAGB,340.0
TRIM35,256.0
CHMP6,194.0
MTFP1,56.0
ITM2A,0.0
AMPH,536.0
NAIP,55.0
C19orf33,443.0
ULK4,129.0
SRPK1,2.0
SLC35E3,543.0
CD7,346.0
BCL9,113.0
SOX4,38.0
PTPRD,418.0
DSC2,0.0
HES1,225.0
USPL1,288.0
FAM131A,272.0
FLT1,27.0
ACAA2,6.0
SUPT4H1,573.0
IL17D,155.0
VANGL1,22.0
PRF1,7.0
ACSBG1,166.0
PNP,557.0
NIPBL,193.0
C3orf18,51.0
ASAH2,207.0
CCDC110,590.0
DDX55,56.0
HMOX2,545.0
SMTN,557.0
RASD1,142.0
PEX19,333.0
MRPL36,15.0
RPIA,218.0
C14orf1,465.0
DTX3L,527.0
EPG5,301.0
PCDHGA6,114.0
LCOR,132.0
NOP58,33.0
ACVR1B,293.0
C3orf55,427.0
RCCD1,13.0
IER2,95.0
RREB1,538.0
MTFMT,311.0
LY6E,352.0
SERPINF2,66.0
SLC47A1,159.0
ZNF135,468.0
HSPA1A,398.0
BTBD3,482.0
ZNF282,113.0
NAA16,403.0
ZBTB47,2.0
RBPMS,5.0
NSUN2,0.0
ZBTB1,116.0
FAM86C1,77.0
OPRL1,362.5
RBMXL1,485.0
FAP,74.0
PDGFC,621.0
PLEKHB1,54.0
SEC23A,329.0
F10,3.0
PPM1K,10.0
COPS7A,225.0
ZNF701,372.0
PPAP2A,109.0
SPC24,1.0
MAP7D3,528.0
OXCT1,56.0
UBE2L3,49.0
MIPEP,440.0
ABI3BP,2.0
MC1R,331.0
OAZ3,145.0
LSP1,157.0
HLA-DRB5,27.0
PIAS4,174.0
ACAD11,407.0
TOMM5,123.0
TNFRSF10B,298.0
CEACAM3,96.0
BCAS1,396.5
PAPPA,602.0
KRT13,60.0
ALS2CL,25.0
KIF2C,1.0
C2orf27A,109.0
LACE1,584.0
METTL9,107.0
NFIX,59.0
HIST2H2BE,307.0
UPF3B,30.0
IDH3A,350.0
TRIM3,10.0
C11orf54,4.0
GRHPR,408.0
WASL,526.0
TSTD1,272.0
SNRPE,0.0
TJP1,2.0
ASPHD1,207.0
ZNF765,583.0
ENPP4,0.0
SERINC4,37.0
HLTF,48.0
LRAT,236.0
PPP2R5A,88.0
ZNF142,548.0
LIN52,492.5
SAMSN1,15.0
B4GALT4,3.0
C12orf76,110.0
BCL7B,75.0
RPLP2,506.0
ZNF641,446.0
UQCR11,504.0
TMEM43,22.0
GPR37L1,354.0
ACSF3,480.0
AGBL3,161.0
CHRD,324.0
TRMT2B,364.0
ITGA10,49.0
RPS6KA2,0.0
CLN8,113.0
ST8SIA6,0.0
COX14,180.0
INHA,25.0
OLFML2A,523.0
CPEB4,10.0
IQSEC1,1.0
ZNF862,240.0
CLNS1A,1.0
ERP44,465.0
IFI35,121.0
XBP1,184.0
ZNF621,213.0
RPP14,271.0
ASB8,160.0
ALG13,435.0
MAN2C1,270.0
TPST2,457.0
C19orf66,66.0
NAALADL1,28.0
OLR1,55.0
TRMT2A,61.0
MRPL3,1.0
DOCK4,1.0
TMEM180,57.0
EME2,609.0
RUSC1,3.0
ANKRD44,0.0
VASH2,606.0
CAMK2B,317.0
CDK19,403.0
VSIG4,7.0
PLAC8,123.0
TAF11,305.0
LRP10,58.0
DMBT1,51.0
ASCL2,136.0
CMC1,216.0
IFT57,0.0
BCAT2,530.0
DCUN1D2,594.0
SV2B,529.0
LRR1,37.0
RASAL3,73.0
SRR,258.0
NFKB2,442.0
ACTB,300.0
ROBO4,0.0
ASPHD2,93.0
INTS9,351.0
TECTA,78.0
UBE2C,1.0
URM1,365.0
ZNF507,96.0
GOLGA8A,416.0
GPR153,616.0
CASP6,365.0
MRPL21,50.0
RFC3,13.0
FAM192A,317.0
TMEM141,616.0
RNF213,197.0
TEX2,186.0
BRIP1,1.0
DCAF4,53.0
NVL,91.0
ADNP,105.0
PFKFB1,369.0
POM121C,217.0
COL4A6,127.0
NDFIP2,260.0
RPA3,38.0
NPAT,463.5
MTIF3,156.0
C11orf71,568.0
SLC11A2,119.0
FAM122A,100.0
GBP4,31.0
NDUFAF5,173.0
RBM28,0.0
MAMSTR,230.0
ATF7IP,164.0
PANK3,246.0
WWC3,16.0
PDE4B,155.0
SPTSSA,290.0
CERKL,58.0
GRAMD1C,254.0
ANKRD61,250.5
AGMAT,46.0
INTS3,560.0
FNDC3B,191.0
LMBRD1,0.0
NCAM1,406.0
SDK1,48.0
FCAR,117.0
NLRC5,316.0
TVP23A,52.0
ZNF852,93.0
PCYT1B,331.0
NUGGC,339.0
ZBTB49,291.0
FAM53C,342.0
KDM4A,353.0
ZNF283,481.0
GEM,214.0
PHLDB2,574.0
TBX4,0.0
RASL10A,178.0
NDFIP1,10.0
DAB2,11.0
AGAP8,569.0
ISG15,636.0
PPP1R16A,289.0
NNAT,242.5
CYLD,38.0
VEZF1,161.0
MAN1A2,385.0
C2orf72,401.0
RNFT1,264.0
CES3,473.0
SPATA17,401.0
ZNF442,4.0
EIF3A,426.0
CHMP2B,63.0
TAP2,612.0
VAMP8,41.0
NDUFB2,635.0
INSR,468.0
CD302,0.0
KIAA1429,98.0
SH3RF2,188.0
SPEF2,307.0
GNB3,186.0
ATG4D,54.0
BSG,445.0
ZNF683,174.0
ZNF160,348.0
C2orf74,136.0
SMAD1,174.0
SEC63,561.0
EFNA4,0.0
ESPL1,1.0
URGCP,480.0
OSGIN2,140.0
NSDHL,85.0
POLG,445.0
CHI3L1,547.0
KLK11,348.0
ZBTB37,456.0
CDC42EP3,466.0
AMT,51.0
POC1B,503.0
ARHGAP6,3.0
UNG,0.0
EVI2A,10.0
PSMD1,14.0
HTRA1,602.0
THAP2,566.0
MOSPD3,540.0
NUDT14,543.0
PRDX1,197.0
CCDC113,448.0
QRSL1,319.0
DDB2,292.0
CENPJ,59.0
CLASP2,1.0
RAB27A,0.0
HIST1H2BC,405.0
ACIN1,455.0
SERINC3,181.0
FAM198A,175.0
PRR14L,52.0
CEP120,52.0
GSN,303.0
NEDD4L,137.0
KCNJ15,6.0
GYPE,0.0
SLC22A5,126.0
EIF4B,488.0
MOCS2,47.0
ZBTB24,418.0
C4orf47,294.0
C5orf51,21.0
TUBB2B,175.0
PLXDC1,467.0
SMEK1,600.0
TIE1,0.0
THAP6,574.0
EXOSC8,461.0
KCTD17,521.0
KIAA1211L,110.0
SEMA6D,542.0
NUAK1,476.0
PILRB,369.0
SPIN2A,359.0
MAN1B1,168.0
SLAMF6,247.0
CASP5,30.0
GNG12,409.0
CD40LG,50.0
GNPDA2,226.0
LPIN2,40.0
HILPDA,146.0
TRIM39,114.0
EIF3H,200.0
GRB7,216.0
ZNF540,1.0
BRCA1,1.0
HSPG2,529.0
TAMM41,514.0
ZNF169,616.0
RIBC1,59.0
TBL1XR1,12.0
EEF2K,362.0
PRSS23,482.0
C11orf58,372.0
ZBTB42,252.0
TGFB1,309.0
CCT2,7.0
FAM83F,1.0
FAM154B,109.0
ENPP1,637.0
SLC25A34,186.0
GMPR2,64.0
EHD4,43.0
MRPS21,455.0
ASXL2,457.0
ACP1,50.0
C15orf65,94.0
CDKL2,7.0
NPLOC4,31.0
GTF3C5,63.0
CEP44,576.0
STX6,10.0
PALM3,95.0
DNAJC5,383.0
RAB43,103.0
PJA1,476.5
ASCC2,136.0
SBK1,155.0
ATAD5,0.0
GEMIN2,53.0
SPAG5,1.0
TET1,69.0
FBRS,606.0
TMCO4,206.0
ATP6V1A,491.0
PALM2,605.0
TXNL1,173.0
PCSK5,211.0
NABP1,609.0
DCLRE1C,460.0
PGBD3,624.0
AURKA,1.0
OAF,478.0
SMYD3,241.0
PTGER2,48.0
TMEM183A,23.0
ZGLP1,185.0
MPV17L,387.0
GRPEL1,285.0
WAC,485.0
LIN9,1.0
PPIG,241.0
YDJC,6.0
FKBP11,409.0
ZNF225,519.0
UBXN6,415.0
SCXA,531.0
RPAP2,75.0
CPSF3,5.0
MISP,125.0
UFSP2,124.0
GTPBP8,55.0
TRAF4,80.0
ZNF275,419.0
RANBP1,0.0
FUBP1,440.0
TDRD7,115.0
ASAP1,636.0
CWC15,543.5
ZC3HAV1,197.5
ZBED1,223.0
CSTF3,38.0
IL10RA,15.0
SOCS5,387.0
CNOT10,437.0
C12orf29,135.0
MAPK1IP1L,372.0
SOWAHD,138.0
GPD1,18.0
PIK3CG,36.0
BAI3,34.0
RPL24,325.0
PTPMT1,253.0
SAMD10,184.0
FGFR1OP2,375.0
TECPR1,111.0
MEOX1,556.0
PGBD5,211.0
ARMC1,74.0
TYROBP,11.0
TIFA,397.0
KALRN,383.0
WASF1,5.0
CEP104,384.0
FOXN1,52.0
GIPC2,17.0
MTX3,375.0
KLF4,113.0
RUNX1,437.0
PGAM4,41.0
TSPO,455.0
CTR9,444.0
EIF2B4,150.0
HSD17B1,44.0
MARCH5,119.0
PIGB,281.0
DONSON,4.0
PHYHIP,294.0
CKMT1B,15.0
FBXW9,227.0
MUC20,391.0
GNGT2,1.0
DPH5,307.0
LRRC8E,265.0
GPALPP1,315.0
RAB11FIP5,393.0
ATP11C,454.0
RBMX,259.0
FOXD2,425.0
SURF1,182.0
CXCL16,3.0
MARK1,2.0
SF3A1,596.0
NUCKS1,68.0
CCDC23,535.0
TAL1,0.0
ZNF593,332.0
SMC5,439.0
NDUFB5,92.0
ELL2,605.0
GLT8D2,446.0
SRP19,623.0
NCBP1,136.0
C11orf84,4.0
SCAP,300.0
IPCEF1,207.0
HSPA1L,127.0
COL6A2,568.0
SNTB2,314.0
ZNF771,89.0
LMBRD2,501.5
C22orf39,238.0
DERL1,197.0
EIF3K,377.0
SH3GL1,2.0
SERPINE2,53.0
TRIM69,345.0
JAGN1,215.0
LPAR3,79.0
HNRNPK,110.0
CX3CL1,135.0
FIBCD1,470.0
POLB,59.0
CHFR,551.5
TOE1,322.0
EGLN1,194.0
SH3BP2,383.0
ATRX,444.0
LEMD3,613.0
CCNYL1,273.5
CDC42BPG,315.0
MTMR6,16.0
CIT,604.0
GCC2,131.0
TMEM158,5.0
BST2,292.0
POLK,9.0
ZBTB11,238.0
HEBP2,40.0
RCOR1,568.0
MTSS1L,606.0
S100PBP,370.0
RPL10,507.0
CMTR2,187.0
SPA17,164.0
SAFB2,320.0
PDCD6IP,156.0
FAM185A,378.0
MMP19,5.0
TNFRSF8,181.0
XXYLT1,6.0
NUMBL,164.0
AP4S1,335.5
EPB41,270.0
DEGS2,312.0
BAZ1B,256.0
NUDT4,525.0
PPP1R14C,395.0
PCBP2,159.0
PPHLN1,165.0
SCRN1,218.0
ENAH,55.0
ABHD17C,169.0
MT-ND2,109.0
ALDH3B2,12.0
ZNF764,464.0
YTHDF2,525.0
PTOV1,205.0
PTGS2,229.0
TAPBPL,138.0
ZCCHC17,553.0
TNIP3,250.0
RUFY4,472.0
TMEM256,549.0
S100A8,427.0
BRCA2,76.0
AQP9,6.0
GNS,10.0
KDM6B,66.0
LPCAT2,460.5
CACNB3,349.0
TXN2,440.0
CYGB,42.0
SELPLG,1.0
C19orf73,111.0
DLK2,22.0
ZNF669,305.0
ZNF781,24.0
VWA8,499.0
TM6SF1,0.0
CAAP1,388.0
PPAN,85.0
TXNRD2,121.0
KRT1,601.0
PBX2,244.0
HIRIP3,76.0
TFG,0.0
MEF2B,389.0
FAM207A,69.0
KIF3C,38.0
F8A1,164.0
ZBTB46,50.0
FGFR1,352.0
FAM167A,27.0
IL4I1,199.0
UBE2E3,30.0
TSG101,316.0
TDO2,317.0
ASPN,537.0
TARSL2,506.0
PHGDH,11.0
CABP1,584.0
PCDHGB7,47.0
AAED1,0.0
YBX1,218.0
LACC1,147.0
NOL3,381.0
OSBPL3,189.0
NR1I3,321.0
ETFB,281.0
PRTFDC1,22.0
NEK3,150.0
G6PC3,311.0
SLA,2.0
PPP2CB,0.0
SLC45A4,501.5
GBP1,196.0
MADCAM1,620.0
SRPK3,579.0
ZNF618,567.5
ALDH3B1,0.0
CCDC40,122.0
ANO2,101.0
ATP6V1B1,572.0
LTBR,58.0
SLCO3A1,562.0
FAM124B,1.0
FANCM,94.0
IFRD2,529.5
PTK7,131.0
ZNF689,312.5
XPO6,112.0
SLC2A4RG,95.0
LGI4,12.0
DHRS3,367.0
NAA30,160.0
C14orf182,252.0
ASTE1,271.0
ALDH7A1,502.0
LRRFIP1,0.0
FAM53B,378.0
ANKRD9,263.0
SLC25A1,78.0
DHRS7B,48.0
SH2B1,197.0
CCDC8,532.0
CECR1,37.0
RGPD2,510.0
SCAF11,275.0
RBM26,562.0
UNC13B,1.0
RHPN1,581.0
PIGT,289.0
ANO9,483.0
USP19,200.0
CNEP1R1,182.0
AKAP12,38.0
KIAA1755,625.0
SAMHD1,2.0
CTIF,51.0
TBX6,93.0
ALG5,94.0
CRELD1,24.0
PTPN18,155.0
IMMT,11.0
GXYLT2,598.0
MYBL2,1.0
TROVE2,165.0
TMEM168,375.0
MVK,608.0
ZNF155,442.0
ACVR2B,372.0
COL13A1,9.0
RAB6B,161.5
FEM1B,303.0
PPAP2C,19.0
SSRP1,3.0
SLC39A11,58.0
SHMT1,530.0
ZCCHC7,372.0
TRMT10C,111.0
RCN2,50.0
TMEM255B,0.0
STOML2,35.0
ZNF234,508.0
ZNF557,611.0
GNAQ,8.0
OCRL,288.0
RNF38,181.0
KMT2A,394.0
VMA21,82.0
NCALD,129.0
ZNF76,204.0
PRRC1,573.0
DHRS9,551.0
PCDHGA2,52.0
B2M,0.0
LRRC32,0.0
CNOT3,82.0
PTGR1,177.0
RPS26,379.0
CDC26,586.0
SETMAR,255.0
CYP39A1,101.0
DRAP1,95.0
EEF1A2,111.0
TMEM59,2.0
ITGB3BP,373.0
ERI2,155.0
PPIL1,18.0
C2orf16,206.0
PTPLAD1,193.0
PROB1,220.5
AIF1,6.0
PHF19,17.0
RAP2B,47.0
PRRT2,232.0
CHADL,196.0
PSME4,4.0
ZFAND5,145.0
PSEN2,43.0
SULT1C4,57.0
UPB1,63.0
CEPT1,81.0
IRS2,483.0
MBOAT2,95.0
DLEU1,15.0
KLHL8,352.0
GDI1,505.0
FKRP,519.0
GPR157,551.0
KIF11,1.0
C2CD4C,509.0
DCTN3,366.0
ZNF425,549.0
HIST1H2BJ,119.0
UTP15,216.0
UAP1,523.0
SKI,44.0
NAA60,93.0
BPTF,582.0
HECW2,1.0
AGA,514.0
CYTH3,122.0
EML5,49.0
FAM96B,296.0
MPC1,9.0
PAX6,167.0
PLS3,388.0
PRPF18,399.0
C19orf48,0.0
ZNF584,585.0
SYK,443.0
FAM111A,270.0
ZDHHC1,172.0
KTN1,450.0
P4HA2,595.0
WDR59,320.0
HSPA8,505.5
GLYR1,135.0
TEX264,5.0
KIAA0930,92.0
HSPA12A,595.0
METTL3,522.0
MCTP2,402.0
GAB2,153.0
TBC1D30,313.0
TNS3,22.0
ZC4H2,107.0
NUBP1,6.5
NBPF3,449.5
ZNF605,374.0
MAP3K9,488.0
ZNF430,611.0
SPIDR,199.0
USP4,37.0
ZKSCAN5,334.0
BABAM1,544.0
CCDC94,398.0
H6PD,253.0
MRPL48,137.0
IGF1,325.0
TBC1D24,59.0
TLN1,96.0
WASH4P,458.0
NKIRAS1,0.0
SNX1,1.0
TXLNA,488.5
SLFN12,244.0
ZNF561,526.0
HMGCS1,433.0
ARL5B,440.0
SRSF5,4.0
TTPAL,33.0
CENPQ,81.0
CBWD1,587.0
CCDC147,82.0
RELB,543.0
ZNF821,576.0
SLC16A13,344.0
POMZP3,514.0
ALOX12,127.0
RLIM,471.0
MDP1,331.0
CLDND1,120.5
LPIN3,220.0
C2orf69,326.0
MYO6,119.0
KCNAB2,8.0
DNAJB4,68.0
DNAL4,544.0
TMC5,0.0
NFKBIA,38.0
EMILIN2,99.0
EFTUD2,3.0
CYB561,368.0
SPRED1,8.0
LSM7,81.0
TGFBI,328.0
ALPK3,88.0
LIAS,469.0
GDAP1,88.0
MFSD12,452.0
HP1BP3,622.0
GPR124,122.0
DNAJB5,496.0
ADPRHL1,347.0
TEAD2,366.0
PGP,326.0
TANK,199.0
DDHD1,261.0
GRID1,35.0
GHR,601.5
IPP,407.0
BLOC1S2,559.0
NUCB1,38.0
MTRF1L,278.0
MSRA,1.0
UBE2O,13.0
ZNF165,412.0
ATP5J2-PTCD1,23.0
AIP,100.0
PRKD3,360.0
HSPA6,541.0
AZGP1,154.0
ZMAT3,588.0
PRR22,437.0
UMPS,5.0
UQCRFS1,161.0
ZSCAN30,411.0
IGSF21,389.0
TP53BP2,117.0
CD48,91.0
WBP2,1.0
CCDC151,179.0
PKN2,497.0
ITPRIP,6.0
SYP,7.0
TMIE,132.0
TRIM26,361.0
PPP2CA,460.0
NHEJ1,473.5
DHX36,33.0
RBP4,72.0
COX7C,190.0
CHST7,456.0
ATP2B4,154.0
GPX7,246.0
RPS3A,414.0
TMEM176B,441.0
GGN,410.0
C10orf55,70.0
MB21D2,541.0
FARP1,151.0
LRRC43,199.0
SOD3,0.0
TRIM33,434.0
ABCB9,31.0
SLIT3,1.0
BET1,340.0
ALKBH5,553.0
THAP8,295.0
SARM1,378.0
MIS18BP1,416.0
EIF2D,518.0
SLC30A9,404.0
TFPI,4.0
RPRD2,479.0
MKRN2,110.0
MREG,253.0
TSPYL4,241.0
GIPR,229.0
CCDC136,405.0
HOXB3,374.0
TLR5,262.0
GOLPH3,300.0
MRPL9,0.0
ZBTB39,136.0
GABARAPL2,6.0
RAB3IP,324.0
DYRK4,607.0
VPS35,329.0
UBTF,301.0
MMP11,2.0
MOB2,20.0
AMOTL1,319.0
NFATC2,67.0
C10orf88,282.0
DLST,330.0
EHBP1L1,330.0
SERINC1,0.0
FRYL,91.0
RND3,284.0
KCND1,560.0
SHROOM4,0.0
MTHFD2,28.0
EPHX2,143.0
PDXP,184.0
SREBF1,264.0
KCTD18,611.0
SLC2A9,547.0
DERA,172.0
DENND6B,122.0
NMT1,55.0
SPINK1,465.0
ALAD,3.0
GOLGA5,232.0
CASP9,426.0
FHL1,0.0
RAB36,440.0
SLC2A3,200.0
DNMBP,615.0
PRIM2,7.0
SELL,80.0
PGM2L1,165.5
PTPRCAP,254.0
EIF3F,529.0
SEPT8,416.0
ARHGEF26,12.0
HNRNPH2,237.0
HSPA4L,26.0
DCBLD2,382.0
LRIG3,87.0
LFNG,266.0
CAPN11,89.0
ADCY5,299.0
SEC13,585.0
REST,434.0
COA3,514.0
ZFYVE27,95.0
PIGV,370.0
TMA16,28.0
HNRNPA3,14.0
PRKAG2,154.0
KIF13A,282.0
CDH3,7.0
ZFAT,417.0
DTWD1,351.0
ANLN,1.0
MLXIPL,438.0
ARHGEF12,67.0
SEC14L2,52.0
LRRFIP2,97.0
TMEM150C,397.0
PPP2R3C,3.5
TNNT2,166.0
POLE2,0.0
LEPROT,2.0
PRKAG1,255.0
DNASE1L2,212.0
OSBPL2,547.0
RTKN,9.0
COX4I2,1.0
SPG7,561.0
AKAP5,1.0
LPHN1,463.0
CD8B,389.0
VSTM2L,186.0
NUDT7,230.0
BDP1,48.0
COX6B1,141.0
TMEM52,121.0
WDR5,16.0
TACO1,56.0
C19orf45,499.0
PDE8A,90.0
ARIH1,455.0
RNASEH1,20.0
RAB1A,229.0
DAZAP2,27.0
FCHO2,0.0
CTSE,40.0
LRRCC1,574.0
NBPF15,290.0
CLSTN3,498.0
CD70,441.0
PIGQ,44.0
ZNF311,547.0
EGFL6,454.0
ATP6AP1,235.0
PPP2R2D,581.0
LASP1,447.5
TRIM21,3.0
AQP1,0.0
ZNF280B,158.0
ATP5J,416.0
BMS1,172.0
FAM127A,368.0
ADCY7,58.0
RPS27A,337.0
GTPBP4,16.0
RGPD5,35.0
FAT4,12.0
FIS1,118.0
C4orf3,441.0
EPHB6,551.0
CASP10,0.0
CNRIP1,0.0
CRYGS,600.0
NPR1,0.0
RFX7,240.0
SERGEF,117.0
MRPL52,193.0
GALM,46.0
FCN1,0.0
ARPC4-TTLL3,67.0
CDYL,18.0
SERP1,508.0
MPV17,596.0
MRPL23,505.0
MYSM1,593.0
CELF2,0.0
TAF1A,8.0
SLC14A1,94.0
DDX28,428.0
SLC25A14,500.0
APEX2,22.0
CNPY4,598.0
ARL16,259.0
R3HCC1,58.0
RAD54L2,225.5
IDNK,4.0
GRAP,7.0
C1orf63,490.0
FBXO2,441.0
GLRX2,302.0
MED30,148.0
PGBD1,510.0
MYEF2,504.0
PPP1R3F,323.0
PTGDS,59.0
SIGLEC1,55.0
GPR171,143.0
UBE2L6,181.0
NANS,472.0
OLA1,8.0
FUT10,611.0
TIMM13,90.0
HNRNPL,4.0
APP,559.0
CRTC2,532.0
LOH12CR1,91.0
CCDC96,82.0
ATP6V0D2,204.0
PLOD1,87.0
MUTYH,212.5
SRCAP,605.0
AP3M1,542.0
LRRC6,83.0
PRTG,98.0
DCP1B,361.0
CALM3,342.0
C19orf40,3.0
ARHGEF37,259.0
HSPA1B,233.0
HMOX1,94.0
SFTPC,0.0
RIC8B,407.0
TMEM109,141.0
GON4L,319.0
C12orf66,3.0
HOXA7,468.0
MCOLN1,16.0
KIAA0247,76.0
STAU2,379.0
ID2,39.0
ARF3,608.5
RNASEH2B,515.0
WDR36,369.0
UQCRC1,158.0
TYW3,568.0
HIST1H1C,381.0
PDAP1,6.0
APBB2,162.0
FGFR2,631.0
CDC42SE2,41.0
DYNC1I1,58.0
FAM149A,1.0
ADAM23,164.0
AVEN,11.0
OSBPL9,118.0
ORMDL1,358.0
KAT6A,405.0
ABHD13,106.0
PRPS2,5.0
BOK,61.0
CRADD,321.0
FAHD2A,311.0
ZNF330,42.0
POLE4,553.0
C7,0.0
TCEB2,364.0
SMYD2,549.0
TTF2,19.0
ZNF780A,464.0
NCOA6,73.0
OBFC1,0.0
C1orf170,28.0
RBM48,475.0
STK32A,136.0
KAT6B,224.0
AADAT,305.0
RBM25,620.0
SSBP2,395.0
PCCB,42.0
NBN,532.0
EPCAM,413.0
CWF19L1,532.0
NDUFAF2,511.0
ABCB1,66.0
PPP4R2,629.0
RNF39,287.0
DHX9,16.0
REV3L,9.0
ZNF583,60.0
B3GNT2,299.0
NFKBIL1,397.0
SPOCD1,267.0
IDO1,273.0
PTCD2,265.0
C1orf56,445.0
MAPK15,239.0
SENP5,12.0
VAV2,577.0
AHCYL2,0.0
TDRD9,55.0
BIVM,370.0
ZNF347,250.0
REPIN1,436.0
LCK,401.0
PPFIA3,276.0
FRAT1,36.0
TIMM23B,303.0
CXCL10,518.0
DDX24,64.0
AURKC,610.5
TMEM256-PLSCR3,509.0
CITED4,301.0
ASAH2B,183.0
ATP6V1G2,304.0
ZNF700,475.0
MTERFD2,90.0
CLPX,203.0
MLYCD,48.0
TOPBP1,0.0
PIP5KL1,637.0
INTS2,180.0
ZNF578,347.0
F3,330.0
KIAA0232,82.0
DPP7,269.5
ARHGAP42,203.0
IGIP,0.0
SIDT1,177.0
CD8A,239.0
SKOR1,191.0
PRKCQ,10.0
VPS53,314.0
GNPDA1,252.0
WDPCP,220.0
ASAP3,132.0
GPX4,414.0
LAPTM4B,37.0
SLC17A5,29.0
RAB13,570.0
AGPAT6,408.0
PLK4,0.0
C6orf1,537.0
CDK7,318.0
TXNIP,1.0
PCOLCE2,30.0
MEFV,44.0
NR2C2,430.0
ACADS,29.0
ELAC1,586.0
TSPAN17,495.0
SLC13A3,588.0
GORAB,269.0
GIMAP7,1.0
RABL5,509.0
PCDHB6,433.0
MND1,3.0
PDE4A,3.0
C9orf117,186.0
HLA-E,0.0
AFF1,118.0
SDHAF2,517.0
COX6A1,182.0
METAP2,238.0
ARHGAP25,18.0
ITGB4,11.0
ASL,35.0
IFITM1,569.0
TMEM176A,489.0
WFDC1,0.0
CENPM,5.0
IRAK1BP1,130.0
ZNF799,54.0
ACCS,60.0
STK31,90.0
HOXD8,265.0
LRFN3,133.0
PPIL6,26.0
POU6F1,6.0
RUSC2,99.0
APOD,302.0
ZDHHC7,59.0
DNAJC15,195.0
MRPL42,24.0
BCL11B,132.0
FGF2,11.0
FAM50A,553.0
LILRA1,1.0
TMEM54,9.0
CNOT6,450.0
THADA,617.0
ITGAL,0.0
LMOD1,2.0
NEDD8,454.0
TSN,63.0
SCAF1,383.0
UBE2N,164.0
KIAA1324,477.0
CCZ1,55.0
TSPAN7,89.0
NAV1,127.0
MECR,283.5
HEBP1,172.0
UBE3C,120.0
ATP13A4,0.0
ACVR1C,40.0
CARHSP1,582.5
HPCAL1,0.0
AK1,0.0
SESN3,73.0
AVPI1,231.0
BCHE,284.0
ANXA11,10.0
CNOT8,5.0
TDRD10,0.0
HSPA12B,0.0
RABL3,221.0
ERMN,410.5
TMEM194A,6.0
OSBPL11,130.0
CHSY3,303.0
TAS2R14,569.0
KDM5C,228.0
EVI5,13.0
CHKA,47.0
MYRF,5.0
SIRT2,300.0
PRKAR2B,57.0
PGRMC2,274.0
LNPEP,161.0
DNAJC28,193.0
ZNF141,326.0
VPS54,528.0
LURAP1L,90.0
C1orf131,5.0
ATP6V1D,304.0
ELK1,84.0
SUCO,400.0
PHRF1,584.0
NFRKB,363.0
RPS25,547.0
SEC24C,487.0
SYMPK,235.0
BCKDHA,571.0
ITGAE,498.0
C20orf194,24.0
CHST14,193.0
DENND6A,162.0
AGBL5,155.0
PDS5A,549.0
COL10A1,13.0
FOXK2,33.0
FERMT2,0.0
HAL,218.0
SPAG16,568.0
PSMC2,26.0
MFAP1,294.0
C19orf35,3.0
KIAA1430,481.0
CEP70,443.0
RAB11FIP4,404.0
SIPA1L1,571.0
IL1RN,362.0
MEF2D,117.0
DPYSL4,167.0
LDB1,351.0
ASB1,492.0
ZNF576,152.0
MCCC1,361.0
B3GNTL1,370.0
MAPRE3,348.0
DPEP1,584.0
TGFA,44.0
TRMT1,66.0
JAK2,49.0
S100A9,378.0
TBC1D22B,449.0
ALDH16A1,180.0
ANKAR,191.0
KANK3,0.0
SNX2,51.0
POLR2J3,218.0
CASK,16.0
CDC27,158.0
EIF1AD,174.0
POMT2,24.0
ARHGEF17,6.0
SPATA6L,1.0
OTUD5,233.0
LY9,274.5
SIRT4,254.0
MRPS18A,187.0
NGRN,308.0
TSNAXIP1,151.0
BIRC2,312.0
PPCDC,583.0
ZNF630,632.0
CIB2,30.0
COX15,586.0
DLEU7,216.0
NIPAL1,68.0
YES1,211.0
DHX32,474.0
XPR1,1.0
GGNBP2,529.0
ADCK4,557.0
RPS28,590.0
GALNT18,68.0
MYH14,401.0
PLAG1,483.0
BCAM,99.0
LRRN4CL,69.0
PNRC2,23.0
HM13,68.0
FRMD6,18.0
ENTPD7,3.0
GNG2,11.0
GLS2,431.0
RSAD1,314.0
ISY1,12.0
ZNF274,151.0
HACL1,100.0
ZNF681,562.0
TBC1D25,526.0
RAB15,506.0
GPR64,169.0
RSL1D1,74.0
